,date,date,State,State,covid symptoms,do i have covid
7907,2020-07-07,2020-07-07,VA,VA,85,55
7908,2020-07-08,2020-07-08,VA,VA,60,65
7909,2020-07-09,2020-07-09,VA,VA,74,65
7910,2020-07-10,2020-07-10,VA,VA,65,48
7911,2020-07-11,2020-07-11,VA,VA,63,65
7912,2020-07-12,2020-07-12,VA,VA,54,0
7913,2020-07-13,2020-07-13,VA,VA,68,28
7914,2020-07-14,2020-07-14,VA,VA,82,27
7915,2020-07-15,2020-07-15,VA,VA,84,46
7916,2020-07-16,2020-07-16,VA,VA,79,37
7917,2020-07-17,2020-07-17,VA,VA,59,43
7918,2020-07-18,2020-07-18,VA,VA,70,0
7919,2020-07-19,2020-07-19,VA,VA,48,65
7920,2020-07-20,2020-07-20,VA,VA,55,28
7921,2020-07-21,2020-07-21,VA,VA,48,36
7922,2020-07-22,2020-07-22,VA,VA,45,28
7923,2020-07-23,2020-07-23,VA,VA,51,0
7924,2020-07-24,2020-07-24,VA,VA,41,28
7925,2020-07-25,2020-07-25,VA,VA,55,64
7926,2020-07-26,2020-07-26,VA,VA,55,32
7927,2020-07-27,2020-07-27,VA,VA,57,41
7928,2020-07-28,2020-07-28,VA,VA,57,40
7929,2020-07-29,2020-07-29,VA,VA,54,72
7930,2020-07-30,2020-07-30,VA,VA,71,27
7931,2020-07-31,2020-07-31,VA,VA,46,0
7932,2020-08-01,2020-08-01,VA,VA,62,47
7933,2020-08-02,2020-08-02,VA,VA,60,0
7934,2020-08-03,2020-08-03,VA,VA,55,40
7935,2020-08-04,2020-08-04,VA,VA,46,26
7936,2020-08-05,2020-08-05,VA,VA,49,26
7937,2020-08-06,2020-08-06,VA,VA,57,26
7938,2020-08-07,2020-08-07,VA,VA,52,55
7939,2020-08-08,2020-08-08,VA,VA,48,95
7940,2020-08-09,2020-08-09,VA,VA,45,63
7941,2020-08-10,2020-08-10,VA,VA,54,41
7942,2020-08-11,2020-08-11,VA,VA,65,41
7943,2020-08-12,2020-08-12,VA,VA,59,0
7944,2020-08-13,2020-08-13,VA,VA,48,0
7945,2020-08-14,2020-08-14,VA,VA,49,41
7946,2020-08-15,2020-08-15,VA,VA,54,46
7947,2020-08-16,2020-08-16,VA,VA,42,0
7948,2020-08-17,2020-08-17,VA,VA,51,82
7949,2020-08-18,2020-08-18,VA,VA,46,27
7950,2020-08-19,2020-08-19,VA,VA,56,28
7951,2020-08-20,2020-08-20,VA,VA,33,27
7952,2020-08-21,2020-08-21,VA,VA,42,0
7953,2020-08-22,2020-08-22,VA,VA,31,95
7954,2020-08-23,2020-08-23,VA,VA,29,32
7955,2020-08-24,2020-08-24,VA,VA,50,0
7956,2020-08-25,2020-08-25,VA,VA,36,53
7957,2020-08-26,2020-08-26,VA,VA,42,27
7958,2020-08-27,2020-08-27,VA,VA,28,52
7959,2020-08-28,2020-08-28,VA,VA,46,27
7960,2020-08-29,2020-08-29,VA,VA,42,29
7961,2020-08-30,2020-08-30,VA,VA,33,31
7962,2020-08-31,2020-08-31,VA,VA,53,25
7963,2020-09-01,2020-09-01,VA,VA,44,51
7964,2020-09-02,2020-09-02,VA,VA,47,26
7965,2020-09-03,2020-09-03,VA,VA,53,26
7966,2020-09-04,2020-09-04,VA,VA,44,56
7967,2020-09-05,2020-09-05,VA,VA,37,65
7968,2020-09-06,2020-09-06,VA,VA,45,65
7969,2020-09-07,2020-09-07,VA,VA,35,49
7970,2020-09-08,2020-09-08,VA,VA,58,0
7971,2020-09-09,2020-09-09,VA,VA,38,24
7972,2020-09-10,2020-09-10,VA,VA,39,24
7973,2020-09-11,2020-09-11,VA,VA,43,25
7974,2020-09-12,2020-09-12,VA,VA,34,0
7975,2020-09-13,2020-09-13,VA,VA,35,29
7976,2020-09-14,2020-09-14,VA,VA,48,60
7977,2020-09-15,2020-09-15,VA,VA,33,0
7978,2020-09-16,2020-09-16,VA,VA,29,24
7979,2020-09-17,2020-09-17,VA,VA,36,0
7980,2020-09-18,2020-09-18,VA,VA,40,25
7981,2020-09-19,2020-09-19,VA,VA,32,30
7982,2020-09-20,2020-09-20,VA,VA,34,30
7983,2020-09-21,2020-09-21,VA,VA,47,0
7984,2020-09-22,2020-09-22,VA,VA,42,40
7985,2020-09-23,2020-09-23,VA,VA,36,25
7986,2020-09-24,2020-09-24,VA,VA,32,0
7987,2020-09-25,2020-09-25,VA,VA,37,27
7988,2020-09-26,2020-09-26,VA,VA,35,32
7989,2020-09-27,2020-09-27,VA,VA,37,0
7990,2020-09-28,2020-09-28,VA,VA,43,39
7991,2020-09-29,2020-09-29,VA,VA,48,26
7992,2020-09-30,2020-09-30,VA,VA,35,26
7993,2020-10-01,2020-10-01,VA,VA,36,26
7994,2020-10-02,2020-10-02,VA,VA,50,27
7995,2020-10-03,2020-10-03,VA,VA,68,48
7996,2020-10-04,2020-10-04,VA,VA,55,32
7997,2020-10-05,2020-10-05,VA,VA,62,26
7998,2020-10-06,2020-10-06,VA,VA,57,26
7999,2020-10-07,2020-10-07,VA,VA,66,39
8000,2020-03-22,2020-03-22,WA,WA,90,16
8001,2020-03-23,2020-03-23,WA,WA,86,19
8002,2020-03-24,2020-03-24,WA,WA,86,13
8003,2020-03-25,2020-03-25,WA,WA,100,20
8004,2020-03-26,2020-03-26,WA,WA,73,28
8005,2020-03-27,2020-03-27,WA,WA,73,13
8006,2020-03-28,2020-03-28,WA,WA,79,30
8007,2020-03-29,2020-03-29,WA,WA,80,15
8008,2020-03-30,2020-03-30,WA,WA,74,26
8009,2020-03-31,2020-03-31,WA,WA,62,20
8010,2020-04-01,2020-04-01,WA,WA,69,0
8011,2020-04-02,2020-04-02,WA,WA,67,13
8012,2020-04-03,2020-04-03,WA,WA,65,13
8013,2020-04-04,2020-04-04,WA,WA,70,30
8014,2020-04-05,2020-04-05,WA,WA,72,0
8015,2020-04-06,2020-04-06,WA,WA,57,27
8016,2020-04-07,2020-04-07,WA,WA,48,14
8017,2020-04-08,2020-04-08,WA,WA,54,14
8018,2020-04-09,2020-04-09,WA,WA,49,14
8019,2020-04-10,2020-04-10,WA,WA,30,14
8020,2020-04-11,2020-04-11,WA,WA,44,0
8021,2020-04-12,2020-04-12,WA,WA,28,31
8022,2020-04-13,2020-04-13,WA,WA,31,0
8023,2020-04-14,2020-04-14,WA,WA,27,0
8024,2020-04-15,2020-04-15,WA,WA,32,0
8025,2020-04-16,2020-04-16,WA,WA,41,26
8026,2020-04-17,2020-04-17,WA,WA,31,14
8027,2020-04-18,2020-04-18,WA,WA,34,14
8028,2020-04-19,2020-04-19,WA,WA,19,15
8029,2020-04-20,2020-04-20,WA,WA,23,13
8030,2020-04-21,2020-04-21,WA,WA,20,13
8031,2020-04-22,2020-04-22,WA,WA,29,13
8032,2020-04-23,2020-04-23,WA,WA,35,13
8033,2020-04-24,2020-04-24,WA,WA,39,0
8034,2020-04-25,2020-04-25,WA,WA,35,14
8035,2020-04-26,2020-04-26,WA,WA,34,15
8036,2020-04-27,2020-04-27,WA,WA,42,13
8037,2020-04-28,2020-04-28,WA,WA,27,0
8038,2020-04-29,2020-04-29,WA,WA,50,13
8039,2020-04-30,2020-04-30,WA,WA,34,0
8040,2020-05-01,2020-05-01,WA,WA,27,0
8041,2020-05-02,2020-05-02,WA,WA,28,14
8042,2020-05-03,2020-05-03,WA,WA,25,22
8043,2020-05-04,2020-05-04,WA,WA,30,13
8044,2020-05-05,2020-05-05,WA,WA,30,38
8045,2020-05-06,2020-05-06,WA,WA,27,0
8046,2020-05-07,2020-05-07,WA,WA,24,0
8047,2020-05-08,2020-05-08,WA,WA,27,14
8048,2020-05-09,2020-05-09,WA,WA,21,0
8049,2020-05-10,2020-05-10,WA,WA,30,0
8050,2020-05-11,2020-05-11,WA,WA,26,0
8051,2020-05-12,2020-05-12,WA,WA,30,19
8052,2020-05-13,2020-05-13,WA,WA,33,0
8053,2020-05-14,2020-05-14,WA,WA,37,20
8054,2020-05-15,2020-05-15,WA,WA,31,14
8055,2020-05-16,2020-05-16,WA,WA,11,15
8056,2020-05-17,2020-05-17,WA,WA,17,15
8057,2020-05-18,2020-05-18,WA,WA,20,0
8058,2020-05-19,2020-05-19,WA,WA,23,13
8059,2020-05-20,2020-05-20,WA,WA,34,0
8060,2020-05-21,2020-05-21,WA,WA,22,13
8061,2020-05-22,2020-05-22,WA,WA,28,13
8062,2020-05-23,2020-05-23,WA,WA,21,0
8063,2020-05-24,2020-05-24,WA,WA,19,0
8064,2020-05-25,2020-05-25,WA,WA,16,0
8065,2020-05-26,2020-05-26,WA,WA,18,13
8066,2020-05-27,2020-05-27,WA,WA,18,0
8067,2020-05-28,2020-05-28,WA,WA,28,13
8068,2020-05-29,2020-05-29,WA,WA,24,0
8069,2020-05-30,2020-05-30,WA,WA,20,0
8070,2020-05-31,2020-05-31,WA,WA,30,28
8071,2020-06-01,2020-06-01,WA,WA,25,0
8072,2020-06-02,2020-06-02,WA,WA,24,0
8073,2020-06-03,2020-06-03,WA,WA,24,0
8074,2020-06-04,2020-06-04,WA,WA,21,13
8075,2020-06-05,2020-06-05,WA,WA,25,13
8076,2020-06-06,2020-06-06,WA,WA,23,15
8077,2020-06-07,2020-06-07,WA,WA,17,0
8078,2020-06-08,2020-06-08,WA,WA,26,12
8079,2020-06-09,2020-06-09,WA,WA,27,12
8080,2020-06-10,2020-06-10,WA,WA,19,13
8081,2020-06-11,2020-06-11,WA,WA,20,13
8082,2020-06-12,2020-06-12,WA,WA,18,0
8083,2020-06-13,2020-06-13,WA,WA,16,0
8084,2020-06-14,2020-06-14,WA,WA,22,0
8085,2020-06-15,2020-06-15,WA,WA,24,13
8086,2020-06-16,2020-06-16,WA,WA,31,0
8087,2020-06-17,2020-06-17,WA,WA,38,0
8088,2020-06-18,2020-06-18,WA,WA,33,14
8089,2020-06-19,2020-06-19,WA,WA,29,0
8090,2020-06-20,2020-06-20,WA,WA,32,15
8091,2020-06-21,2020-06-21,WA,WA,30,0
8092,2020-06-22,2020-06-22,WA,WA,18,0
8093,2020-06-23,2020-06-23,WA,WA,36,28
8094,2020-06-24,2020-06-24,WA,WA,40,21
8095,2020-06-25,2020-06-25,WA,WA,45,14
8096,2020-06-26,2020-06-26,WA,WA,40,15
8097,2020-06-27,2020-06-27,WA,WA,49,31
8098,2020-06-28,2020-06-28,WA,WA,52,15
8099,2020-06-29,2020-06-29,WA,WA,58,100
8100,2020-06-30,2020-06-30,WA,WA,68,0
8101,2020-07-01,2020-07-01,WA,WA,68,14
8102,2020-07-02,2020-07-02,WA,WA,65,14
8103,2020-07-03,2020-07-03,WA,WA,68,0
8104,2020-07-04,2020-07-04,WA,WA,41,34
8105,2020-07-05,2020-07-05,WA,WA,49,0
8106,2020-07-06,2020-07-06,WA,WA,65,14
8107,2020-07-07,2020-07-07,WA,WA,75,28
8108,2020-07-08,2020-07-08,WA,WA,60,14
8109,2020-07-09,2020-07-09,WA,WA,76,29
8110,2020-07-10,2020-07-10,WA,WA,54,0
8111,2020-07-11,2020-07-11,WA,WA,57,16
8112,2020-07-12,2020-07-12,WA,WA,54,0
8113,2020-07-13,2020-07-13,WA,WA,54,0
8114,2020-07-14,2020-07-14,WA,WA,63,15
8115,2020-07-15,2020-07-15,WA,WA,63,15
8116,2020-07-16,2020-07-16,WA,WA,54,15
8117,2020-07-17,2020-07-17,WA,WA,41,15
8118,2020-07-18,2020-07-18,WA,WA,34,52
8119,2020-07-19,2020-07-19,WA,WA,52,18
8120,2020-07-20,2020-07-20,WA,WA,32,0
8121,2020-07-21,2020-07-21,WA,WA,53,37
8122,2020-07-22,2020-07-22,WA,WA,63,0
8123,2020-07-23,2020-07-23,WA,WA,58,15
8124,2020-07-24,2020-07-24,WA,WA,44,15
8125,2020-07-25,2020-07-25,WA,WA,38,0
8126,2020-07-26,2020-07-26,WA,WA,47,0
8127,2020-07-27,2020-07-27,WA,WA,41,30
8128,2020-07-28,2020-07-28,WA,WA,29,0
8129,2020-07-29,2020-07-29,WA,WA,61,15
8130,2020-07-30,2020-07-30,WA,WA,45,44
8131,2020-07-31,2020-07-31,WA,WA,41,30
8132,2020-08-01,2020-08-01,WA,WA,45,16
8133,2020-08-02,2020-08-02,WA,WA,50,25
8134,2020-08-03,2020-08-03,WA,WA,39,0
8135,2020-08-04,2020-08-04,WA,WA,47,29
8136,2020-08-05,2020-08-05,WA,WA,45,0
8137,2020-08-06,2020-08-06,WA,WA,53,0
8138,2020-08-07,2020-08-07,WA,WA,48,15
8139,2020-08-08,2020-08-08,WA,WA,51,17
8140,2020-08-09,2020-08-09,WA,WA,47,17
8141,2020-08-10,2020-08-10,WA,WA,52,30
8142,2020-08-11,2020-08-11,WA,WA,54,29
8143,2020-08-12,2020-08-12,WA,WA,34,0
8144,2020-08-13,2020-08-13,WA,WA,46,0
8145,2020-08-14,2020-08-14,WA,WA,43,0
8146,2020-08-15,2020-08-15,WA,WA,31,34
8147,2020-08-16,2020-08-16,WA,WA,29,0
8148,2020-08-17,2020-08-17,WA,WA,36,30
8149,2020-08-18,2020-08-18,WA,WA,32,14
8150,2020-08-19,2020-08-19,WA,WA,36,14
8151,2020-08-20,2020-08-20,WA,WA,28,14
8152,2020-08-21,2020-08-21,WA,WA,36,0
8153,2020-08-22,2020-08-22,WA,WA,27,0
8154,2020-08-23,2020-08-23,WA,WA,29,0
8155,2020-08-24,2020-08-24,WA,WA,36,22
8156,2020-08-25,2020-08-25,WA,WA,42,22
8157,2020-08-26,2020-08-26,WA,WA,25,0
8158,2020-08-27,2020-08-27,WA,WA,32,15
8159,2020-08-28,2020-08-28,WA,WA,37,15
8160,2020-08-29,2020-08-29,WA,WA,25,16
8161,2020-08-30,2020-08-30,WA,WA,44,0
8162,2020-08-31,2020-08-31,WA,WA,33,0
8163,2020-09-01,2020-09-01,WA,WA,32,0
8164,2020-09-02,2020-09-02,WA,WA,32,0
8165,2020-09-03,2020-09-03,WA,WA,45,14
8166,2020-09-04,2020-09-04,WA,WA,51,21
8167,2020-09-05,2020-09-05,WA,WA,24,16
8168,2020-09-06,2020-09-06,WA,WA,40,17
8169,2020-09-07,2020-09-07,WA,WA,23,0
8170,2020-09-08,2020-09-08,WA,WA,33,0
8171,2020-09-09,2020-09-09,WA,WA,23,13
8172,2020-09-10,2020-09-10,WA,WA,27,0
8173,2020-09-11,2020-09-11,WA,WA,19,13
8174,2020-09-12,2020-09-12,WA,WA,16,0
8175,2020-09-13,2020-09-13,WA,WA,19,0
8176,2020-09-14,2020-09-14,WA,WA,19,0
8177,2020-09-15,2020-09-15,WA,WA,32,13
8178,2020-09-16,2020-09-16,WA,WA,26,26
8179,2020-09-17,2020-09-17,WA,WA,31,13
8180,2020-09-18,2020-09-18,WA,WA,26,13
8181,2020-09-19,2020-09-19,WA,WA,21,23
8182,2020-09-20,2020-09-20,WA,WA,31,16
8183,2020-09-21,2020-09-21,WA,WA,47,13
8184,2020-09-22,2020-09-22,WA,WA,35,0
8185,2020-09-23,2020-09-23,WA,WA,36,27
8186,2020-09-24,2020-09-24,WA,WA,29,0
8187,2020-09-25,2020-09-25,WA,WA,37,0
8188,2020-09-26,2020-09-26,WA,WA,26,51
8189,2020-09-27,2020-09-27,WA,WA,24,0
8190,2020-09-28,2020-09-28,WA,WA,31,0
8191,2020-09-29,2020-09-29,WA,WA,42,15
8192,2020-09-30,2020-09-30,WA,WA,26,0
8193,2020-10-01,2020-10-01,WA,WA,24,0
8194,2020-10-02,2020-10-02,WA,WA,77,14
8195,2020-10-03,2020-10-03,WA,WA,45,0
8196,2020-10-04,2020-10-04,WA,WA,47,25
8197,2020-10-05,2020-10-05,WA,WA,57,29
8198,2020-10-06,2020-10-06,WA,WA,53,15
8199,2020-10-07,2020-10-07,WA,WA,63,22
8200,2020-03-22,2020-03-22,WV,WV,90,0
8201,2020-03-23,2020-03-23,WV,WV,62,0
8202,2020-03-24,2020-03-24,WV,WV,77,0
8203,2020-03-25,2020-03-25,WV,WV,27,0
8204,2020-03-26,2020-03-26,WV,WV,80,47
8205,2020-03-27,2020-03-27,WV,WV,59,0
8206,2020-03-28,2020-03-28,WV,WV,61,0
8207,2020-03-29,2020-03-29,WV,WV,21,50
8208,2020-03-30,2020-03-30,WV,WV,48,44
8209,2020-03-31,2020-03-31,WV,WV,33,43
8210,2020-04-01,2020-04-01,WV,WV,54,43
8211,2020-04-02,2020-04-02,WV,WV,59,86
8212,2020-04-03,2020-04-03,WV,WV,27,45
8213,2020-04-04,2020-04-04,WV,WV,31,0
8214,2020-04-05,2020-04-05,WV,WV,25,0
8215,2020-04-06,2020-04-06,WV,WV,30,0
8216,2020-04-07,2020-04-07,WV,WV,42,0
8217,2020-04-08,2020-04-08,WV,WV,19,0
8218,2020-04-09,2020-04-09,WV,WV,11,0
8219,2020-04-10,2020-04-10,WV,WV,19,0
8220,2020-04-11,2020-04-11,WV,WV,26,0
8221,2020-04-12,2020-04-12,WV,WV,30,0
8222,2020-04-13,2020-04-13,WV,WV,18,0
8223,2020-04-14,2020-04-14,WV,WV,18,44
8224,2020-04-15,2020-04-15,WV,WV,31,40
8225,2020-04-16,2020-04-16,WV,WV,18,42
8226,2020-04-17,2020-04-17,WV,WV,18,0
8227,2020-04-18,2020-04-18,WV,WV,23,0
8228,2020-04-19,2020-04-19,WV,WV,8,0
8229,2020-04-20,2020-04-20,WV,WV,22,42
8230,2020-04-21,2020-04-21,WV,WV,32,0
8231,2020-04-22,2020-04-22,WV,WV,19,0
8232,2020-04-23,2020-04-23,WV,WV,18,0
8233,2020-04-24,2020-04-24,WV,WV,21,0
8234,2020-04-25,2020-04-25,WV,WV,16,0
8235,2020-04-26,2020-04-26,WV,WV,23,0
8236,2020-04-27,2020-04-27,WV,WV,22,0
8237,2020-04-28,2020-04-28,WV,WV,15,0
8238,2020-04-29,2020-04-29,WV,WV,22,0
8239,2020-04-30,2020-04-30,WV,WV,10,41
8240,2020-05-01,2020-05-01,WV,WV,19,0
8241,2020-05-02,2020-05-02,WV,WV,22,0
8242,2020-05-03,2020-05-03,WV,WV,8,0
8243,2020-05-04,2020-05-04,WV,WV,19,0
8244,2020-05-05,2020-05-05,WV,WV,14,0
8245,2020-05-06,2020-05-06,WV,WV,18,0
8246,2020-05-07,2020-05-07,WV,WV,19,0
8247,2020-05-08,2020-05-08,WV,WV,11,0
8248,2020-05-09,2020-05-09,WV,WV,12,0
8249,2020-05-10,2020-05-10,WV,WV,13,50
8250,2020-05-11,2020-05-11,WV,WV,15,0
8251,2020-05-12,2020-05-12,WV,WV,16,0
8252,2020-05-13,2020-05-13,WV,WV,8,0
8253,2020-05-14,2020-05-14,WV,WV,8,0
8254,2020-05-15,2020-05-15,WV,WV,8,0
8255,2020-05-16,2020-05-16,WV,WV,18,0
8256,2020-05-17,2020-05-17,WV,WV,9,0
8257,2020-05-18,2020-05-18,WV,WV,8,0
8258,2020-05-19,2020-05-19,WV,WV,7,0
8259,2020-05-20,2020-05-20,WV,WV,15,0
8260,2020-05-21,2020-05-21,WV,WV,11,0
8261,2020-05-22,2020-05-22,WV,WV,8,0
8262,2020-05-23,2020-05-23,WV,WV,27,0
8263,2020-05-24,2020-05-24,WV,WV,0,0
8264,2020-05-25,2020-05-25,WV,WV,9,0
8265,2020-05-26,2020-05-26,WV,WV,8,0
8266,2020-05-27,2020-05-27,WV,WV,0,0
8267,2020-05-28,2020-05-28,WV,WV,8,0
8268,2020-05-29,2020-05-29,WV,WV,8,0
8269,2020-05-30,2020-05-30,WV,WV,14,0
8270,2020-05-31,2020-05-31,WV,WV,9,0
8271,2020-06-01,2020-06-01,WV,WV,20,0
8272,2020-06-02,2020-06-02,WV,WV,8,0
8273,2020-06-03,2020-06-03,WV,WV,16,46
8274,2020-06-04,2020-06-04,WV,WV,15,0
8275,2020-06-05,2020-06-05,WV,WV,23,0
8276,2020-06-06,2020-06-06,WV,WV,14,0
8277,2020-06-07,2020-06-07,WV,WV,9,0
8278,2020-06-08,2020-06-08,WV,WV,20,0
8279,2020-06-09,2020-06-09,WV,WV,8,0
8280,2020-06-10,2020-06-10,WV,WV,16,0
8281,2020-06-11,2020-06-11,WV,WV,16,0
8282,2020-06-12,2020-06-12,WV,WV,17,0
8283,2020-06-13,2020-06-13,WV,WV,14,0
8284,2020-06-14,2020-06-14,WV,WV,0,0
8285,2020-06-15,2020-06-15,WV,WV,12,0
8286,2020-06-16,2020-06-16,WV,WV,20,0
8287,2020-06-17,2020-06-17,WV,WV,33,48
8288,2020-06-18,2020-06-18,WV,WV,12,0
8289,2020-06-19,2020-06-19,WV,WV,30,0
8290,2020-06-20,2020-06-20,WV,WV,9,0
8291,2020-06-21,2020-06-21,WV,WV,24,56
8292,2020-06-22,2020-06-22,WV,WV,8,48
8293,2020-06-23,2020-06-23,WV,WV,12,0
8294,2020-06-24,2020-06-24,WV,WV,17,50
8295,2020-06-25,2020-06-25,WV,WV,26,0
8296,2020-06-26,2020-06-26,WV,WV,31,0
8297,2020-06-27,2020-06-27,WV,WV,38,0
8298,2020-06-28,2020-06-28,WV,WV,17,0
8299,2020-06-29,2020-06-29,WV,WV,42,0
8300,2020-06-30,2020-06-30,WV,WV,43,0
8301,2020-07-01,2020-07-01,WV,WV,49,0
8302,2020-07-02,2020-07-02,WV,WV,18,0
8303,2020-07-03,2020-07-03,WV,WV,32,0
8304,2020-07-04,2020-07-04,WV,WV,62,0
8305,2020-07-05,2020-07-05,WV,WV,25,0
8306,2020-07-06,2020-07-06,WV,WV,29,0
8307,2020-07-07,2020-07-07,WV,WV,55,50
8308,2020-07-08,2020-07-08,WV,WV,30,51
8309,2020-07-09,2020-07-09,WV,WV,65,52
8310,2020-07-10,2020-07-10,WV,WV,18,0
8311,2020-07-11,2020-07-11,WV,WV,30,0
8312,2020-07-12,2020-07-12,WV,WV,73,0
8313,2020-07-13,2020-07-13,WV,WV,43,0
8314,2020-07-14,2020-07-14,WV,WV,27,0
8315,2020-07-15,2020-07-15,WV,WV,31,52
8316,2020-07-16,2020-07-16,WV,WV,44,0
8317,2020-07-17,2020-07-17,WV,WV,36,0
8318,2020-07-18,2020-07-18,WV,WV,25,0
8319,2020-07-19,2020-07-19,WV,WV,19,0
8320,2020-07-20,2020-07-20,WV,WV,30,0
8321,2020-07-21,2020-07-21,WV,WV,61,51
8322,2020-07-22,2020-07-22,WV,WV,22,0
8323,2020-07-23,2020-07-23,WV,WV,43,0
8324,2020-07-24,2020-07-24,WV,WV,35,0
8325,2020-07-25,2020-07-25,WV,WV,45,58
8326,2020-07-26,2020-07-26,WV,WV,29,0
8327,2020-07-27,2020-07-27,WV,WV,17,52
8328,2020-07-28,2020-07-28,WV,WV,53,0
8329,2020-07-29,2020-07-29,WV,WV,40,0
8330,2020-07-30,2020-07-30,WV,WV,35,0
8331,2020-07-31,2020-07-31,WV,WV,36,0
8332,2020-08-01,2020-08-01,WV,WV,19,0
8333,2020-08-02,2020-08-02,WV,WV,19,0
8334,2020-08-03,2020-08-03,WV,WV,52,0
8335,2020-08-04,2020-08-04,WV,WV,30,0
8336,2020-08-05,2020-08-05,WV,WV,35,0
8337,2020-08-06,2020-08-06,WV,WV,35,0
8338,2020-08-07,2020-08-07,WV,WV,32,0
8339,2020-08-08,2020-08-08,WV,WV,45,59
8340,2020-08-09,2020-08-09,WV,WV,34,58
8341,2020-08-10,2020-08-10,WV,WV,34,0
8342,2020-08-11,2020-08-11,WV,WV,48,0
8343,2020-08-12,2020-08-12,WV,WV,22,0
8344,2020-08-13,2020-08-13,WV,WV,26,0
8345,2020-08-14,2020-08-14,WV,WV,13,0
8346,2020-08-15,2020-08-15,WV,WV,18,54
8347,2020-08-16,2020-08-16,WV,WV,37,0
8348,2020-08-17,2020-08-17,WV,WV,22,0
8349,2020-08-18,2020-08-18,WV,WV,22,0
8350,2020-08-19,2020-08-19,WV,WV,31,0
8351,2020-08-20,2020-08-20,WV,WV,27,0
8352,2020-08-21,2020-08-21,WV,WV,26,0
8353,2020-08-22,2020-08-22,WV,WV,10,0
8354,2020-08-23,2020-08-23,WV,WV,38,0
8355,2020-08-24,2020-08-24,WV,WV,51,0
8356,2020-08-25,2020-08-25,WV,WV,30,0
8357,2020-08-26,2020-08-26,WV,WV,21,0
8358,2020-08-27,2020-08-27,WV,WV,34,0
8359,2020-08-28,2020-08-28,WV,WV,17,0
8360,2020-08-29,2020-08-29,WV,WV,9,0
8361,2020-08-30,2020-08-30,WV,WV,29,0
8362,2020-08-31,2020-08-31,WV,WV,33,0
8363,2020-09-01,2020-09-01,WV,WV,67,0
8364,2020-09-02,2020-09-02,WV,WV,29,0
8365,2020-09-03,2020-09-03,WV,WV,25,48
8366,2020-09-04,2020-09-04,WV,WV,26,0
8367,2020-09-05,2020-09-05,WV,WV,35,0
8368,2020-09-06,2020-09-06,WV,WV,100,0
8369,2020-09-07,2020-09-07,WV,WV,28,0
8370,2020-09-08,2020-09-08,WV,WV,25,0
8371,2020-09-09,2020-09-09,WV,WV,37,100
8372,2020-09-10,2020-09-10,WV,WV,29,0
8373,2020-09-11,2020-09-11,WV,WV,13,0
8374,2020-09-12,2020-09-12,WV,WV,24,0
8375,2020-09-13,2020-09-13,WV,WV,30,0
8376,2020-09-14,2020-09-14,WV,WV,43,0
8377,2020-09-15,2020-09-15,WV,WV,28,0
8378,2020-09-16,2020-09-16,WV,WV,24,0
8379,2020-09-17,2020-09-17,WV,WV,16,0
8380,2020-09-18,2020-09-18,WV,WV,8,0
8381,2020-09-19,2020-09-19,WV,WV,34,0
8382,2020-09-20,2020-09-20,WV,WV,14,0
8383,2020-09-21,2020-09-21,WV,WV,40,48
8384,2020-09-22,2020-09-22,WV,WV,16,47
8385,2020-09-23,2020-09-23,WV,WV,24,0
8386,2020-09-24,2020-09-24,WV,WV,20,0
8387,2020-09-25,2020-09-25,WV,WV,35,0
8388,2020-09-26,2020-09-26,WV,WV,34,0
8389,2020-09-27,2020-09-27,WV,WV,28,56
8390,2020-09-28,2020-09-28,WV,WV,33,0
8391,2020-09-29,2020-09-29,WV,WV,40,0
8392,2020-09-30,2020-09-30,WV,WV,13,0
8393,2020-10-01,2020-10-01,WV,WV,25,0
8394,2020-10-02,2020-10-02,WV,WV,69,50
8395,2020-10-03,2020-10-03,WV,WV,19,57
8396,2020-10-04,2020-10-04,WV,WV,43,0
8397,2020-10-05,2020-10-05,WV,WV,25,0
8398,2020-10-06,2020-10-06,WV,WV,25,0
8399,2020-10-07,2020-10-07,WV,WV,46,0
8400,2020-03-22,2020-03-22,WI,WI,78,0
8401,2020-03-23,2020-03-23,WI,WI,88,0
8402,2020-03-24,2020-03-24,WI,WI,82,0
8403,2020-03-25,2020-03-25,WI,WI,80,27
8404,2020-03-26,2020-03-26,WI,WI,62,40
8405,2020-03-27,2020-03-27,WI,WI,57,26
8406,2020-03-28,2020-03-28,WI,WI,54,0
8407,2020-03-29,2020-03-29,WI,WI,55,28
8408,2020-03-30,2020-03-30,WI,WI,69,0
8409,2020-03-31,2020-03-31,WI,WI,61,25
8410,2020-04-01,2020-04-01,WI,WI,59,0
8411,2020-04-02,2020-04-02,WI,WI,55,25
8412,2020-04-03,2020-04-03,WI,WI,46,25
8413,2020-04-04,2020-04-04,WI,WI,36,0
8414,2020-04-05,2020-04-05,WI,WI,51,0
8415,2020-04-06,2020-04-06,WI,WI,43,24
8416,2020-04-07,2020-04-07,WI,WI,55,25
8417,2020-04-08,2020-04-08,WI,WI,37,48
8418,2020-04-09,2020-04-09,WI,WI,32,0
8419,2020-04-10,2020-04-10,WI,WI,39,26
8420,2020-04-11,2020-04-11,WI,WI,29,0
8421,2020-04-12,2020-04-12,WI,WI,26,28
8422,2020-04-13,2020-04-13,WI,WI,35,0
8423,2020-04-14,2020-04-14,WI,WI,31,24
